Date;Open;High;Low;Close;Volume
10/19/2023;9.098;9.172;9.098;9.106;86,164
10/18/2023;9.01;9.01;9.01;9.01;0
10/17/2023;9.01;9.01;9.01;9.01;804
10/16/2023;9.185;9.185;9.185;9.185;1,306
10/13/2023;9.114;9.114;9.114;9.114;0
10/12/2023;9.05;9.114;9.05;9.114;1,318
10/11/2023;9.08;9.08;9.08;9.08;1,024
10/10/2023;8.698;8.698;8.698;8.698;0
10/09/2023;8.77;8.77;8.698;8.698;437
10/06/2023;8.625;8.625;8.625;8.625;1,940
10/05/2023;8.9118;8.9118;8.9118;8.9118;0
10/04/2023;8.9118;8.9118;8.9118;8.9118;0
10/03/2023;8.9118;8.9118;8.9118;8.9118;0
10/02/2023;8.9118;8.9118;8.9118;8.9118;0
09/29/2023;9.08;9.08;8.9118;8.9118;86,858
09/28/2023;9.002;9.01;8.9369;9.01;8,825
09/27/2023;8.8559;8.8559;8.8559;8.8559;29,235
09/26/2023;8.982;8.982;8.982;8.982;0
09/25/2023;8.982;8.982;8.982;8.982;126
09/22/2023;8.71;8.71;8.71;8.71;0
09/21/2023;8.71;8.71;8.71;8.71;0
09/20/2023;8.71;8.71;8.71;8.71;0
09/19/2023;8.71;8.71;8.71;8.71;0
09/18/2023;8.71;8.71;8.71;8.71;0
09/15/2023;8.6727;8.71;8.6;8.71;19,510
09/14/2023;8.4833;8.4833;8.406;8.4833;75,660
09/13/2023;8.355;8.355;8.355;8.355;0
09/12/2023;8.35;8.4;8.35;8.355;3,869
09/11/2023;8.396;8.554;8.396;8.49;2,513
09/08/2023;8.288;8.35;8.288;8.35;4,728
09/07/2023;8.299;8.299;8.299;8.299;1,181
09/06/2023;8.6;8.6;8.6;8.6;0
09/05/2023;8.51;8.6;8.51;8.6;49,383
09/01/2023;8.456;8.456;8.456;8.456;264
08/31/2023;8.432;8.432;8.432;8.432;0
08/30/2023;8.432;8.432;8.432;8.432;0
08/29/2023;8.432;8.432;8.432;8.432;440
08/28/2023;8.334;8.334;8.334;8.334;178
08/25/2023;8.132;8.132;8.132;8.132;0
08/24/2023;8.132;8.132;8.132;8.132;672
08/23/2023;8.212;8.212;8.186;8.186;4,278
08/22/2023;8.266;8.266;8.266;8.266;429
08/21/2023;8.286;8.286;8.286;8.286;0
08/18/2023;8.286;8.286;8.286;8.286;171
08/17/2023;8.646;8.646;8.646;8.646;195
08/16/2023;8.632;8.632;8.4955;8.4955;120,026
08/15/2023;8.886;8.886;8.886;8.886;0
08/14/2023;8.72;8.886;8.72;8.886;484
08/11/2023;8.746;8.746;8.746;8.746;230
08/10/2023;9.088;9.088;9.088;9.088;1,798
08/09/2023;8.91;8.91;8.91;8.91;0
08/08/2023;8.91;8.91;8.91;8.91;0
08/07/2023;8.91;8.91;8.91;8.91;302
08/04/2023;8.894;8.894;8.894;8.894;275
08/03/2023;8.792;8.792;8.75;8.75;536
08/02/2023;8.824;8.824;8.824;8.824;0
08/01/2023;8.824;8.824;8.824;8.824;171
07/31/2023;8.972;8.972;8.972;8.972;183
07/28/2023;8.87;8.87;8.87;8.87;253
07/27/2023;8.85;8.85;8.85;8.85;0
07/26/2023;8.86;8.86;8.85;8.85;4,639
07/25/2023;8.85;8.8845;8.64;8.64;3,166
07/24/2023;8.836;8.944;8.836;8.944;3,634
07/21/2023;8.75;8.75;8.75;8.75;0
07/20/2023;8.93;8.93;8.75;8.75;1,000
07/19/2023;9.02;9.02;9.02;9.02;200
07/18/2023;9.15;9.15;9.13;9.13;365
07/17/2023;8.99;9.004;8.99;9.004;618
07/14/2023;8.886;8.886;8.85;8.85;2,407
07/13/2023;8.88;9.072;8.88;9.072;53,478
07/12/2023;8.5;8.5;8.5;8.5;395
07/11/2023;8.4027;8.4027;8.4027;8.4027;846
07/10/2023;8.35;8.35;8.2;8.2;2,792
07/07/2023;8.436;8.436;8.436;8.436;2,864
07/06/2023;8.305;8.305;8.305;8.305;1,183
07/05/2023;8.556;8.556;8.556;8.556;0
07/03/2023;8.556;8.556;8.556;8.556;993
06/30/2023;8.518;8.518;8.306;8.306;689
06/29/2023;8.338;8.338;8.1734;8.1734;2,876
06/28/2023;8.263;8.404;8.164;8.404;1,416
06/27/2023;8.214;8.214;8.214;8.214;0
06/26/2023;8.22;8.22;8.214;8.214;375
06/23/2023;8.22;8.22;8.22;8.22;431
06/22/2023;8.42;8.42;8.17;8.17;4,608
06/21/2023;8.694;8.694;8.694;8.694;601
06/20/2023;8.7;8.7;8.468;8.468;2,145
06/16/2023;8.64;8.64;8.635;8.635;10,032
06/15/2023;8.456;8.456;8.456;8.456;104,260
06/14/2023;8.48;8.48;8.48;8.48;0
06/13/2023;8.415;8.48;8.4047;8.48;6,755
06/12/2023;8.356;8.474;8.328;8.328;2,880
06/09/2023;8.482;8.55;8.482;8.55;2,771
06/08/2023;8.4;8.4;8.4;8.4;0
06/07/2023;8.4;8.4;8.4;8.4;649
06/06/2023;8.13;8.3;8.13;8.3;656
06/05/2023;8.42;8.42;8.168;8.31;13,788
06/02/2023;8.248;8.43;8.248;8.43;2,828
06/01/2023;8.14;8.17;8.095;8.17;748
05/31/2023;7.86;7.936;7.859;7.936;6,523
05/30/2023;8;8;7.938;7.994;1,701
05/26/2023;8.084;8.084;8.084;8.084;529
05/25/2023;8.185;8.185;8.185;8.185;0
05/24/2023;8.134;8.185;8.11;8.185;1,016
05/23/2023;8.454;8.454;8.454;8.454;540
05/22/2023;8.372;8.372;8.372;8.372;201
05/19/2023;8.2945;8.2945;8.2945;8.2945;189,198
05/18/2023;8.364;8.364;8.364;8.364;309
05/17/2023;8.18;8.18;8.18;8.18;1,713
05/16/2023;8.564;8.564;8.564;8.564;0
05/15/2023;8.36;8.564;8.36;8.564;13,932
05/12/2023;8.46;8.46;8.46;8.46;892
05/11/2023;8.306;8.306;8.306;8.306;0
05/10/2023;8.42;8.42;8.306;8.306;3,206
05/09/2023;8.4598;8.5053;8.4598;8.5053;9,028
05/08/2023;8.672;8.672;8.672;8.672;260
05/05/2023;8.45;8.45;8.45;8.45;0
05/04/2023;8.51;8.51;8.45;8.45;1,612
05/03/2023;8.55;8.63;8.55;8.63;14,527
05/02/2023;8.688;8.688;8.6065;8.6065;8,165
05/01/2023;8.91;8.91;8.79;8.79;583
04/28/2023;8.88;8.88;8.88;8.88;350
04/27/2023;9.08;9.126;8.9801;9.126;5,492
04/26/2023;8.95;8.95;8.95;8.95;395
04/25/2023;9.29;9.29;9.124;9.124;940
04/24/2023;9.302;9.326;9.302;9.326;478
04/21/2023;9.132;9.215;9.132;9.215;1,716
04/20/2023;9.28;9.28;9.242;9.242;764
04/19/2023;9.1491;9.1491;9.064;9.064;8,076
04/18/2023;9.12;9.12;9.12;9.12;5,452
04/17/2023;9.046;9.046;8.998;8.998;2,059
04/14/2023;8.732;8.732;8.732;8.732;0
04/13/2023;8.808;8.808;8.732;8.732;696
04/12/2023;8.754;8.754;8.636;8.636;2,713
04/11/2023;8.66;8.7;8.612;8.612;5,231
04/10/2023;8.34;8.34;8.3;8.3;500
04/06/2023;8.39;8.605;8.39;8.605;4,510
04/05/2023;8.36;8.505;8.34;8.34;762
04/04/2023;8.72;8.72;8.62;8.62;2,110
04/03/2023;8.726;8.726;8.726;8.726;760
03/31/2023;8.658;8.658;8.658;8.658;1,184
03/30/2023;8.72;8.73;8.65;8.69;1,849
03/29/2023;8.404;8.452;8.404;8.452;516
03/28/2023;8.326;8.326;8.16;8.16;1,230
03/27/2023;8.09;8.1279;8.06;8.06;1,697
03/24/2023;8.198;8.198;8.11;8.11;1,359
03/23/2023;8.276;8.276;8.276;8.276;692
03/22/2023;9.46;9.46;9.46;9.46;0
03/21/2023;9.46;9.46;9.46;9.46;530
03/20/2023;9.32;9.346;9.32;9.346;1,012
03/17/2023;9;9;9;9;10,990
03/16/2023;9;9.222;8.94;9.096;9,264
03/15/2023;9.16;9.16;9.16;9.16;14,959
03/14/2023;9.815;9.89;9.708;9.708;18,569
03/13/2023;9.56;9.56;9.34;9.34;530,163
03/10/2023;9.592;9.85;9.592;9.85;2,061
03/09/2023;10.21;10.21;10.21;10.21;523
03/08/2023;10.256;10.256;10.256;10.256;0
03/07/2023;10.292;10.292;10.256;10.256;1,172
03/06/2023;10.386;10.386;10.386;10.386;0
03/03/2023;10.386;10.386;10.386;10.386;0
03/02/2023;10.386;10.386;10.386;10.386;2,439
03/01/2023;10.59;10.59;10.59;10.59;2,000
02/28/2023;10.7306;10.7306;10.7306;10.7306;0
02/27/2023;10.712;10.7306;10.712;10.7306;5,588
02/24/2023;10.568;10.568;10.504;10.504;1,757
02/23/2023;10.3353;10.3353;10.3353;10.3353;0
02/22/2023;10.3353;10.3353;10.3353;10.3353;3,031
02/21/2023;10.408;10.408;10.408;10.408;0
02/17/2023;10.408;10.408;10.408;10.408;290
02/16/2023;10.228;10.228;10.228;10.228;0
02/15/2023;10.228;10.228;10.228;10.228;1,783
02/14/2023;10.162;10.162;10.162;10.162;0
02/13/2023;10.28;10.28;10.162;10.162;919
02/10/2023;9.9;9.9;9.9;9.9;0
02/09/2023;9.9;9.9;9.9;9.9;360
02/08/2023;9.7;9.8;9.7;9.8;1,579
02/07/2023;10.626;10.626;10.504;10.504;973
02/06/2023;10.65;10.7199;10.65;10.686;10,097
02/03/2023;10.69;10.69;10.6248;10.6248;49,187
02/02/2023;10.432;10.432;10.432;10.432;514
02/01/2023;10.4285;10.4285;10.4285;10.4285;12,173
01/31/2023;10.4851;10.4851;10.368;10.368;5,493
01/30/2023;10.568;10.568;10.568;10.568;469
01/27/2023;10.41;10.41;10.41;10.41;790
01/26/2023;10.67;10.67;10.67;10.67;0
01/25/2023;10.596;10.676;10.596;10.67;3,396
01/24/2023;10.785;10.86;10.738;10.86;17,948
01/23/2023;10.718;10.756;10.562;10.562;4,317
01/20/2023;10.56;10.56;10.41;10.44;2,922
01/19/2023;10.46;10.584;10.4;10.584;1,253
01/18/2023;10.49;10.556;10.49;10.556;602
01/17/2023;10.62;10.62;10.352;10.352;1,507
01/13/2023;10.404;10.52;10.402;10.432;1,656
01/12/2023;10.676;10.796;10.592;10.796;9,893
01/11/2023;10.55;10.71;10.55;10.59;3,998
01/10/2023;10.528;10.528;10.528;10.528;667
01/09/2023;10.602;10.606;10.602;10.6036;9,775
01/06/2023;10.282;10.322;10.282;10.322;1,120
01/05/2023;10.214;10.214;10.214;10.214;1,932
01/04/2023;10.242;10.242;10.115;10.115;1,873
01/03/2023;10.188;10.188;10.048;10.048;2,414
12/30/2022;10.212;10.212;9.994;9.994;2,723
12/29/2022;10.054;10.054;10.054;10.054;454
12/28/2022;9.95;9.95;9.95;9.95;0
12/27/2022;9.95;9.95;9.95;9.95;869
12/23/2022;9.94;9.99;9.94;9.99;910
12/22/2022;9.7501;10.206;9.7501;9.868;9,392
12/21/2022;9.77;10.13;9.77;10.13;11,976
12/20/2022;9.716;9.764;9.716;9.72;5,701
12/19/2022;9.936;9.936;9.78;9.82;4,571
12/16/2022;9.84;9.9;9.84;9.9;2,747
12/15/2022;10.172;10.172;10.058;10.058;790
12/14/2022;10.028;10.054;10.008;10.016;6,516
12/13/2022;10.03;10.182;9.956;9.956;2,382
12/12/2022;9.938;9.938;9.872;9.872;8,811
12/09/2022;9.848;9.962;9.848;9.872;5,100
12/08/2022;9.772;9.938;9.772;9.776;11,689
12/07/2022;9.664;9.67;9.662;9.668;7,152
12/06/2022;9.77;9.77;9.75;9.752;3,252
12/05/2022;10.21;10.21;10.056;10.056;11,164
12/02/2022;9.914;9.92;9.914;9.92;4,433
12/01/2022;10.12;10.12;10.12;10.12;3,941
11/30/2022;9.804;9.804;9.804;9.804;0
11/29/2022;9.846;9.936;9.804;9.804;1,855
11/28/2022;9.868;9.984;9.716;9.716;4,101
11/25/2022;10;10;10;10;0
11/23/2022;9.98;10;9.976;10;1,626
11/22/2022;9.8862;9.8862;9.818;9.818;21,801
11/21/2022;9.88;9.888;9.746;9.872;2,041
11/18/2022;9.78;10.036;9.78;10.036;5,870
11/17/2022;9.912;9.912;9.912;9.912;445
11/16/2022;10.05;10.05;10.05;10.05;175
11/15/2022;10.088;10.088;10.046;10.046;1,085
11/14/2022;10.08;10.08;9.85;9.85;1,533
11/11/2022;9.76;9.76;9.76;9.76;3,171
11/10/2022;9.57;9.57;9.57;9.57;1,269
11/09/2022;9.47;9.47;9.47;9.47;777
11/08/2022;9.578;9.902;9.576;9.902;3,334
11/07/2022;9.446;9.658;9.444;9.444;2,682
11/04/2022;9.402;9.402;9.25;9.3627;2,829
11/03/2022;9.316;9.316;9.106;9.112;7,939
11/02/2022;9.12;9.3;9.12;9.3;735
11/01/2022;9.63;9.63;9.25;9.262;2,338
10/31/2022;9.17;9.53;9.17;9.53;3,264
10/28/2022;9.58;9.58;9.22;9.58;19,588
10/27/2022;9.22;9.22;9.22;9.22;1,100
10/26/2022;9.4002;9.4002;9.4002;9.4002;1,505
10/25/2022;9.39;9.51;9.39;9.45;3,697
10/24/2022;9.66;9.66;9.132;9.132;2,834
10/21/2022;9.21;9.21;9.02;9.02;1,864
10/20/2022;8.97;9.322;8.966;8.966;1,101
10/19/2022;9.05;9.05;8.88;8.91;1,902
10/18/2022;8.62;8.62;8.5;8.5;533
10/17/2022;8.308;8.4284;8.308;8.4284;53,282
10/14/2022;8.21;8.26;8.14;8.14;23,375
10/13/2022;7.96;7.96;7.96;7.96;1,163
10/12/2022;7.94;7.94;7.94;7.94;15,714
10/11/2022;7.97;8.18;7.97;7.97;2,138
10/10/2022;8.26;8.26;7.964;7.99;4,019
10/07/2022;8.04;8.04;8;8;7,445
10/06/2022;8.15;8.45;8.15;8.45;6,683
10/05/2022;8.35;8.35;8.35;8.35;0
10/04/2022;8.75;8.75;8.35;8.35;841
10/03/2022;8.24;8.25;8.24;8.25;1,766
09/30/2022;8.01;8.34;8.01;8.34;3,136
09/29/2022;7.97;8.18;7.9;8.1133;67,189
09/28/2022;8;8.2629;8;8;5,630
09/27/2022;8.2315;8.25;8.2315;8.25;3,654
09/26/2022;8.354;8.354;8;8;38,182
09/23/2022;8.6;8.6;8.2;8.2;21,789
09/22/2022;8.6641;8.6641;8.6641;8.6641;238,800
09/21/2022;8.585;8.585;8.585;8.585;1,500
09/20/2022;8.7;8.7;8.7;8.7;3,714
09/19/2022;8.5;8.5;8.2;8.2;8,354
09/16/2022;8.79;8.79;8.46;8.46;15,163
09/15/2022;8.85;8.85;8.85;8.85;280
09/14/2022;8.6;8.6;8.596;8.596;12,180
09/13/2022;8.8;8.8;8.4;8.4;2,394
09/12/2022;8.74;8.74;8.3;8.74;10,017
09/09/2022;8.3;8.45;8.15;8.45;10,340
09/08/2022;8.026;8.112;8.026;8.068;8,025
09/07/2022;8.25;8.25;7.81;7.81;6,597
09/06/2022;8.19;8.19;7.75;7.86;8,115
09/02/2022;8.06;8.06;8.06;8.06;14,925
09/01/2022;7.97;8.142;7.848;8.142;460
08/31/2022;8.294;8.294;8.29;8.29;10,250
08/30/2022;7.9532;8.1141;7.9532;8.1141;14,888
08/29/2022;8.34;8.34;7.964;7.964;40,225
08/26/2022;8.6;8.6;8.3;8.55;16,846
08/25/2022;8.54;8.54;8.54;8.54;5,352
08/24/2022;8.16;8.16;8.16;8.16;3,296
08/23/2022;8.5;8.5;8.5;8.5;3,330
08/22/2022;8.372;8.372;8.26;8.27;46,359
08/19/2022;8.604;8.604;8.54;8.54;5,752
08/18/2022;8.774;8.774;8.774;8.774;506
08/17/2022;8.65;8.65;8.65;8.65;0
08/16/2022;8.65;8.65;8.65;8.65;0
08/15/2022;8.798;8.9;8.65;8.65;2,292
08/12/2022;8.952;9.25;8.952;9.075;10,542
08/11/2022;9.004;9.004;9.004;9.004;647
08/10/2022;8.864;8.864;8.864;8.864;0
08/09/2022;9.2;9.2;8.864;8.864;44,309
08/08/2022;9.14;9.14;8.894;8.894;11,123
08/05/2022;9;9.104;9;9.104;1,436
08/04/2022;8.776;8.922;8.776;8.824;5,344
08/03/2022;8.8;8.826;8.8;8.826;9,978
08/02/2022;8.94;8.94;8.94;8.94;0
08/01/2022;8.97;8.97;8.94;8.94;2,908
07/29/2022;8.942;8.956;8.942;8.956;51,652
07/28/2022;8.7635;8.7635;8.672;8.672;14,282
07/27/2022;8.438;8.44;8.438;8.44;1,273
07/26/2022;8.496;8.496;8.496;8.496;0
07/25/2022;8.552;8.888;8.496;8.496;3,722
07/22/2022;8.45;8.45;8.45;8.45;0
07/21/2022;8.45;8.45;8.45;8.45;358
07/20/2022;8.41;8.74;8.41;8.74;6,967
07/19/2022;8.35;8.35;8.35;8.35;0
07/18/2022;8.5499;8.5499;8.15;8.35;2,231
07/15/2022;8.414;8.414;8.414;8.414;0
07/14/2022;8.36;8.414;8.36;8.414;670
07/13/2022;8.786;8.786;8.786;8.786;0
07/12/2022;8.73;8.786;8.73;8.786;5,840
07/11/2022;8.73;8.73;8.73;8.73;0
07/08/2022;8.73;8.73;8.73;8.73;47,933
07/07/2022;8.58;8.67;8.55;8.55;11,204
07/06/2022;8.21;8.21;8.21;8.21;0
07/05/2022;8.532;8.532;8.21;8.21;374,017
07/01/2022;8.432;8.69;8.356;8.69;5,324
06/30/2022;8.5;8.5;8.485;8.485;2,849
06/29/2022;8.584;8.71;8.584;8.71;11,030
06/28/2022;8.5001;8.9;8.5001;8.9;13,992
06/27/2022;8.91;9;8.775;8.91;26,790
06/24/2022;8.78;8.8;8.78;8.8;614
06/23/2022;8.78;8.78;8.78;8.78;8,276
06/22/2022;8.65;8.824;8.492;8.824;24,638
06/21/2022;8.9;8.9;8.822;8.822;1,219
06/17/2022;8.66;8.93;8.65;8.7;13,970
06/16/2022;8.858;8.928;8.858;8.928;20,401
06/15/2022;9.192;9.192;9.192;9.192;0
06/14/2022;9.192;9.192;9.192;9.192;0
06/13/2022;9.516;9.516;9.192;9.192;1,363
06/10/2022;9.766;9.766;9.766;9.766;0
06/09/2022;10.094;10.114;9.766;9.766;3,175
06/08/2022;10.012;10.012;10.012;10.012;128
06/07/2022;10.04;10.04;9.696;9.696;3,862
06/06/2022;10.1;10.1;9.82;9.82;1,168
06/03/2022;9.97;9.97;9.898;9.898;6,509
06/02/2022;9.736;9.736;9.736;9.736;0
06/01/2022;9.736;9.736;9.736;9.736;154
05/31/2022;9.918;9.95;9.822;9.948;4,784
05/27/2022;9.886;9.934;9.886;9.934;2,612
05/26/2022;10.02;10.1;10.01;10.01;21,643
05/25/2022;10.158;10.158;10.144;10.144;3,354
05/24/2022;10.114;10.114;10.114;10.114;0
05/23/2022;10.114;10.114;10.114;10.114;922
05/20/2022;10.08;10.08;9.72;9.72;1,987
05/19/2022;9.875;9.875;9.875;9.875;852
05/18/2022;9.694;9.694;9.694;9.694;697
05/17/2022;9.572;9.572;9.572;9.572;0
05/16/2022;9.572;9.572;9.572;9.572;702
05/13/2022;9.78;9.78;9.672;9.672;3,294
05/12/2022;9.35;9.35;9.35;9.35;168
05/11/2022;9.588;9.588;9.588;9.588;3,882
05/10/2022;9.544;9.544;9.544;9.544;2,050
05/09/2022;9.654;9.732;9.54;9.732;19,940
05/06/2022;9.94;9.946;9.796;9.796;8,559
05/05/2022;10.052;10.052;9.78;9.78;22,779
05/04/2022;9.97;9.97;9.97;9.97;199
05/03/2022;10.08;10.08;10.08;10.08;2,962
05/02/2022;10.124;10.124;10.124;10.124;1,206
04/29/2022;10.288;10.288;10.16;10.16;762
04/28/2022;10.45;10.45;10.45;10.45;100
04/27/2022;9.86;9.86;9.86;9.86;19,659
04/26/2022;9.766;9.766;9.505;9.505;978
04/25/2022;9.778;9.778;9.5;9.726;129,584
04/22/2022;9.998;9.998;9.824;9.99;7,339
04/21/2022;10.005;10.005;9.846;9.932;2,768
04/20/2022;10;10;9.82;9.82;3,307
04/19/2022;9.81;9.81;9.81;9.81;2,734
04/18/2022;9.9999;9.9999;9.4;9.4;4,034
04/14/2022;9.768;9.8;9.768;9.8;10,827
04/13/2022;9.582;9.582;9.582;9.582;7,150
04/12/2022;9.89;9.89;9.792;9.792;10,532
04/11/2022;9.636;9.834;9.636;9.636;3,025
04/08/2022;9.525;9.63;9.525;9.625;18,890
04/07/2022;9.15;9.318;9.15;9.158;1,017
04/06/2022;9;9.05;8.808;8.808;7,950
04/05/2022;9;9.06;8.94;9.06;4,973
04/04/2022;8.922;9.11;8.922;8.924;23,774
04/01/2022;9.438;9.438;9.438;9.438;2,074
03/31/2022;9.358;9.358;9.28;9.358;5,147
03/30/2022;9.515;9.515;9.26;9.362;3,180
03/29/2022;9.468;9.468;9.468;9.468;0
03/28/2022;9.468;9.468;9.468;9.468;7,463
03/25/2022;9.58;9.58;9.58;9.58;0
03/24/2022;9.5;9.58;9.33;9.58;54,249
03/23/2022;9.816;10.3;9.816;9.828;1,891
03/22/2022;10.05;10.05;10.05;10.05;708
03/21/2022;10.314;10.314;10.314;10.314;626
03/18/2022;9.97;10;9.95;10;7,293
03/17/2022;10.088;10.088;10.088;10.088;471
03/16/2022;10.264;10.264;9.75;9.75;3,574
03/15/2022;9.818;9.9299;9.72;9.9199;14,118
03/14/2022;9.582;9.7499;9.3501;9.3501;7,471
03/11/2022;9.4;9.48;9.104;9.104;2,743
03/10/2022;9.122;9.1499;9.08;9.1499;10,364
03/09/2022;8.95;9.29;8.8201;9.25;6,946
03/08/2022;9.04;9.04;9.04;9.04;3,500
03/07/2022;8.8;8.8;8.49;8.5;13,447
03/04/2022;9;9.07;8.81;9.0699;50,623
03/03/2022;9.46;9.46;8.94;9.2799;14,287
03/02/2022;9.05;9.2499;9.05;9.2499;14,196
03/01/2022;9.32;9.3803;9.2;9.3803;8,000
02/28/2022;9.82;9.82;9.695;9.728;8,761
02/25/2022;9.766;9.766;9.766;9.766;731
02/24/2022;9.39;9.39;9.18;9.18;8,268
02/23/2022;9.98;10.09;9.98;10.09;887
02/22/2022;10.188;10.188;10.144;10.144;1,857
02/18/2022;10.416;10.416;10.074;10.074;1,882
02/17/2022;10.482;10.482;10.482;10.482;148
02/16/2022;10.5395;10.67;10.5015;10.67;31,078
02/15/2022;10.4;10.4;10.4;10.4;3,844
02/14/2022;10.1001;10.39;10.1001;10.39;1,867
02/11/2022;10.718;10.78;10.718;10.78;341
02/10/2022;10.655;10.655;10.53;10.53;5,531
02/09/2022;11.158;11.158;10.81;10.81;2,008
02/08/2022;11.4;11.4;10.828;10.828;12,321
02/07/2022;10.9;10.9;10.9;10.9;1,230
02/04/2022;11;11;11;11;0
02/03/2022;11;11;11;11;0
02/02/2022;11.3;11.3;11;11;1,585
02/01/2022;11.05;11.05;11.05;11.05;403
01/31/2022;10.545;10.668;10.3605;10.3605;1,918
01/28/2022;10.7;10.7;10.495;10.495;6,237
01/27/2022;10.72;10.72;10.586;10.586;3,334
01/26/2022;10.84;10.84;10.8;10.8;611
01/25/2022;10.944;10.944;10.944;10.944;400
01/24/2022;10.754;10.754;10.602;10.602;34,228
01/21/2022;11.14;11.14;11.0306;11.0306;1,437
01/20/2022;11.376;11.376;11.24;11.24;12,156
01/19/2022;11.386;11.426;11.386;11.426;2,984
01/18/2022;11.342;11.409;11.28;11.28;15,240
01/14/2022;11.7;11.78;11.46;11.652;20,295
01/13/2022;11.708;11.769;11.708;11.769;2,387
01/12/2022;11.3;11.3;11.3;11.3;2,250
01/11/2022;11.1;11.1;11.1;11.1;7,846
01/10/2022;11.194;11.3;11.035;11.194;6,524
01/07/2022;11.1;11.11;11.06;11.11;4,845
01/06/2022;10.88;11.042;10.88;11.042;2,318
01/05/2022;11.11;11.11;10.95;10.95;479
01/04/2022;11.038;11.038;11.038;11.038;423
01/03/2022;11.02;11.02;11.02;11.02;1,673
12/31/2021;11.02;11.02;10.628;10.628;961
12/30/2021;11.06;11.06;10.9;10.91;1,021
12/29/2021;10.85;10.85;10.85;10.85;0
12/28/2021;10.85;10.85;10.85;10.85;0
12/27/2021;10.3;10.8999;10.3;10.85;7,312
12/23/2021;10.58;10.58;10.53;10.53;714
12/22/2021;10.3;10.3;10.29;10.29;27,673
12/21/2021;10.152;10.488;10.01;10.01;1,872
12/20/2021;10.024;10.024;10.022;10.022;1,520
12/17/2021;10.098;10.422;10.098;10.422;3,377
12/16/2021;10.194;10.528;10.192;10.2;4,987
12/15/2021;9.994;10.13;9.9001;9.9001;8,685
12/14/2021;10.372;10.372;9.95;10.048;13,346
12/13/2021;10.126;10.506;10.126;10.2;7,683
12/10/2021;10.35;10.456;10.35;10.406;11,697
12/09/2021;10.276;10.444;10.276;10.428;3,526
12/08/2021;10.585;10.585;10.57;10.57;2,164
12/07/2021;10.45;10.738;10.45;10.676;6,078
12/06/2021;10.552;10.64;10.552;10.552;3,238
12/03/2021;10.368;10.49;10.368;10.49;1,823
12/02/2021;10.756;10.756;10.756;10.756;231
12/01/2021;10.704;10.704;10.524;10.524;3,838
11/30/2021;10.498;10.67;10.498;10.67;3,002
11/29/2021;10.47;10.47;10.47;10.47;671
11/26/2021;10.522;10.522;10.522;10.522;6,018
11/24/2021;11.004;11.004;11.004;11.004;946
11/23/2021;11.1531;11.1531;11.1531;11.1531;2,608
11/22/2021;11.235;11.25;11.235;11.25;392
11/19/2021;11.15;11.15;11.13;11.13;4,500
11/18/2021;11.35;11.356;11.35;11.356;4,023
11/17/2021;11.604;11.604;11.604;11.604;0
11/16/2021;11.604;11.604;11.604;11.604;5,993
11/15/2021;11.72;11.72;11.63;11.63;1,168
11/12/2021;11.7;11.7;11.7;11.7;0
11/11/2021;11.6;11.7;11.6;11.7;1,581
11/10/2021;11.52;11.52;11.52;11.52;200
11/09/2021;11.8;11.8;11.8;11.8;0
11/08/2021;11.8;11.8;11.8;11.8;990
11/05/2021;11.912;11.912;11.912;11.912;1,018
11/04/2021;12.15;12.15;12.15;12.15;330
11/03/2021;11.78;11.78;11.78;11.78;674
11/02/2021;11.556;11.556;11.556;11.556;0
11/01/2021;11.556;11.556;11.556;11.556;3,106
10/29/2021;11.16;11.626;11.16;11.626;1,085
10/28/2021;11.56;11.56;11.56;11.56;137
10/27/2021;11.55;11.55;11.55;11.55;5,100
10/26/2021;11.646;11.646;11.61;11.646;5,708
10/25/2021;11.58;11.625;11.58;11.625;1,085
10/22/2021;11.678;11.678;11.678;11.678;123
10/21/2021;11.84;11.84;11.84;11.84;873
10/20/2021;11.9;11.92;11.8491;11.92;7,536
10/19/2021;12.58;12.58;12.58;12.58;2,135
10/18/2021;12.2412;12.2412;12.2412;12.2412;2,976
10/15/2021;12.212;12.224;12.212;12.224;1,120
10/14/2021;12.11;12.11;12.068;12.068;1,036
10/13/2021;11.82;11.82;11.82;11.82;498
10/12/2021;11.76;11.76;11.7305;11.7305;34,920
10/11/2021;11.77;11.77;11.77;11.77;0
10/08/2021;11.77;11.77;11.77;11.77;0
10/07/2021;11.5984;11.77;11.5984;11.77;7,686
10/06/2021;11.4;11.4;11.4;11.4;991
10/05/2021;11.2459;11.2459;11.08;11.08;7,662
10/04/2021;11.32;11.32;11.32;11.32;0
10/01/2021;11.32;11.4;11.32;11.32;946
09/30/2021;11.191;11.31;10.95;10.95;1,039
09/29/2021;11.33;11.4;11.33;11.4;1,253
09/28/2021;11.45;11.45;10.9501;10.9501;5,693
09/27/2021;11.434;11.434;11.434;11.434;373
09/24/2021;11.38;11.38;11.38;11.38;342
09/23/2021;10.91;11.2413;10.91;11.2413;12,003
09/22/2021;11;11;11;11;156
09/21/2021;10.968;10.968;10.82;10.83;4,453
09/20/2021;10.926;10.926;10.926;10.926;151
09/17/2021;11.02;11.02;10.996;10.996;2,596
09/16/2021;11.075;11.075;11.075;11.075;790
09/15/2021;10.83;10.83;10.83;10.83;0
09/14/2021;10.83;10.83;10.83;10.83;509
09/13/2021;10.85;11.226;10.85;10.895;3,575
